EmployeeIndex	Attrition_Probability
1239	0.08736931357457285
1240	0.014756724149375063
1241	0.20447257478960834
1242	0.15305176599637782
1243	0.03879500438669601
1244	0.028300933558872473
1245	0.17028613486066696
1246	0.5406559420243623
1247	0.06928913912025948
1248	0.018535510714568437
1249	0.7691428239837125
1250	0.16578919998965438
1251	0.13598311025112209
1252	0.01559013926387813
1253	0.028335296544734923
1254	0.01896036761590316
1255	0.9037142627975803
1256	0.19091290786051157
1257	0.18906495804728135
1258	0.056966642088283385
1259	0.010580165395015237
1260	0.018412025302696616
1261	0.25118030223228716
1262	0.6673209358019848
1263	0.07384573855689915
1264	0.0034111291084968675
1265	0.0030146620549793414
1266	0.048768026868782476
1267	0.003221845133982991
1268	0.009215018893597146
1269	0.01110342056824628
1270	0.3246392814757944
1271	0.8112247371213266
1272	0.00947555142084599
1273	0.45598725891383224
1274	0.14409797060986787
1275	0.02111552269861343
1276	0.167463777246832
1277	0.010059303685310342
1278	0.10945590192163727
1279	0.08753378254411232
1280	0.02619811962848593
1281	0.4131355312818286
1282	0.028176664517148783
1283	0.0019281440174667146
1284	0.014633223961134804
1285	0.42078194028216565
1286	0.034117431225823405
1287	0.025290753107240823
1288	0.0003736284288290682
1289	0.00625722483289579
1290	0.19599707721545712
1291	0.045400823621524575
1292	0.03729089781757607
1293	0.09710107024206827
1294	0.11711427899495198
1295	0.03273102921044748
1296	0.14577058825648123
1297	0.28481754436849727
1298	0.002028292291923389
1299	0.0010345698256295061
1300	0.0075317015920747694
1301	0.003741468415179093
1302	0.15146748515897002
1303	0.09557476345236043
1304	0.03204243277143979
1305	0.0037168629903035306
1306	0.1884643814525025
1307	0.014206912210337763
1308	0.3881487632894694
1309	0.15136920017310665
1310	0.052937496195941104
1311	0.1096371989718712
1312	0.16735081196809531
1313	0.8481072954899657
1314	0.0031461026811232954
1315	0.024674212018069352
1316	0.03310925895211303
1317	0.4021932255312274
1318	0.03763961900221998
1319	0.42293514350722755
1320	0.018915393268602185
1321	0.2414353730080396
1322	0.00174704623023308
1323	0.02280987107482275
1324	0.047744287218423866
1325	0.0676314881693197
1326	0.9120484853500699
1327	0.001240737262836217
1328	0.10235112116304154
1329	0.10391896438703903
1330	0.01873942846825036
1331	0.0025068344051552777
1332	0.8339413854064321
1333	0.00449438799021112
1334	0.10477862637417579
1335	0.012152632817536459
1336	0.011150789346725658
1337	0.08491437328097932
1338	0.4100517129780392
1339	0.6484932302427959
1340	0.14737146343685129
1341	0.1236427062789503
1342	0.039476454937490024
1343	0.3450568429528959
1344	0.08724814579826139
1345	0.07498797856187833
1346	0.00421356801017671
1347	0.24785183386334844
1348	0.047153648338465595
1349	0.3272167994394524
1350	0.03007103373115691
1351	0.002388999625359624
1352	0.007525655227074881
1353	0.43481445510165984
1354	0.09248587414040182
1355	0.21943033146982313
1356	0.03835934146022657
1357	0.004652007336354288
1358	0.06681406262139417
1359	0.1567852114744999
1360	0.43949171894445915
1361	0.033126726351922924
1362	0.041392549708911104
1363	0.171027638702053
1364	0.16813767679952557
1365	0.7977986936238871
1366	0.14972589887666868
1367	0.0537024042440628
1368	0.11319100140672593
1369	0.5614523936677671
1370	0.0032326230386853527
1371	0.046393793593488004
1372	0.04005852515740345
1373	0.015065498025618882
1374	0.01996390950291337
1375	0.6850788057232117
1376	0.002468095957390323
1377	0.0019645835226392004
1378	0.1268007016692405
1379	0.9096895673368164
1380	0.1167545673520143
1381	0.027832292793243014
1382	0.02954849151289407
1383	0.0381239486236998
1384	0.16645457639643058
1385	0.020276134155624324
1386	0.17198883125749184
1387	0.059999540425735354
1388	0.003577904491422501
1389	0.11040668968294913
1390	0.4756286964173715
1391	0.7274492108084832
1392	0.01905901877897782
1393	0.03116028725490041
1394	0.11481981926863943
1395	0.46746954596508533
1396	0.9218801322621553
1397	0.011897245872450087
1398	0.0022245394868813367
1399	0.007185735417575067
1400	0.12443995792549797
1401	0.09258981740707771
1402	0.10681088131887168
1403	0.50799165849598
1404	0.006267131782401844
1405	0.0007243543924943588
1406	0.1973257234250544
1407	0.19937237104902772
1408	0.020287923647913993
1409	0.18154511324912723
1410	0.013400953135583017
1411	0.2696543876161803
1412	0.008631224293149392
1413	0.19563083994810715
1414	0.03124860471985451
1415	0.03258538667218785
1416	0.0028205399946562805
1417	0.1303180356189252
1418	0.14482611653232302
1419	0.30902444692587994
1420	0.006442960812706454
1421	0.00022299702044529347
1422	0.4522935852998082
1423	0.018627487220603676
1424	0.011145419195279841
1425	0.10987381617561806
1426	0.6365094665040217
1427	0.12590105624628892
1428	0.3458579341588999
1429	0.1670006255265209
1430	0.0007627958179044558
1431	0.004166474441149206
1432	0.004153366888700634
1433	0.13337971845398866
1434	0.024826560452126778
1435	0.2541490574394121
1436	0.7870412747838872
1437	0.013490591998750922
1438	0.8228635098690905
1439	0.014101041409630848
1440	0.01000567500553925
1441	0.0004039660198510869
1442	0.23944402709597074
1443	0.06715851068376645
1444	0.06786235265620084
1445	0.0076557553119611
1446	0.01092056491561107
1447	0.02912555952070747
1448	0.009734218818205772
1449	0.048866265432517056
1450	0.4561899276656113
1451	0.010545081999892503
1452	0.027417939288713427
1453	0.1673757512693578
1454	0.14841677718267937
1455	0.030261952682314786
1456	0.051549692648171976
1457	0.0011032423293608493
1458	0.007392045282831477
1459	0.484577584671531
1460	0.2479151766356712
1461	0.6027769636786343
1462	0.17273505235778608
1463	0.018551853324926006
1464	0.06505505043196573
1465	0.06701174592505167
1466	0.014713548211548721
1467	0.18305323718600358
1468	0.012206124388889574
1469	0.09806420946158316
